concentration_ppb,V_-0.0016,V_-0.0118,V_-0.0220,V_-0.0322,V_-0.0424,V_-0.0526,V_-0.0629,V_-0.0731,V_-0.0833,V_-0.0935,V_-0.1037,V_-0.1139,V_-0.1241,V_-0.1343,V_-0.1445,V_-0.1547,V_-0.1649,V_-0.1751,V_-0.1853,V_-0.1956,V_-0.2058,V_-0.2160,V_-0.2262,V_-0.2364,V_-0.2466,V_-0.2568,V_-0.2670,V_-0.2772,V_-0.2874,V_-0.2976,V_-0.3078,V_-0.3180,V_-0.3283,V_-0.3385,V_-0.3487,V_-0.3589,V_-0.3691,V_-0.3793,V_-0.3895,V_-0.3997,V_-0.4099,V_-0.4201,V_-0.4303,V_-0.4405,V_-0.4507,V_-0.4610,V_-0.4712,V_-0.4814,V_-0.4916,V_-0.5018,V_-0.5120,V_-0.5222,V_-0.5324,V_-0.5426,V_-0.5528,V_-0.5630,V_-0.5732,V_-0.5834,V_-0.5937,V_-0.6039,V_-0.6141,V_-0.6243,V_-0.6345,V_-0.6447,V_-0.6549,V_-0.6651,V_-0.6753,V_-0.6855,V_-0.6957,V_-0.7059,V_-0.7161,V_-0.7263,V_-0.7366,V_-0.7468,V_-0.7570,V_-0.7672,V_-0.7774,V_-0.7876,V_-0.7978,V_-0.8080,V_-0.8182,V_-0.8284,V_-0.8386,V_-0.8488,V_-0.8590,V_-0.8693,V_-0.8795,V_-0.8897,V_-0.8999,dataset
14.2,2.391,2.331,2.141,1.811,1.791,1.761,1.475,1.374,1.391,1.218,1.059,1.122,1.132,0.973,1.104,1.23,1.108,1.12,1.218,1.09,0.926,0.868,0.677,0.364,0.387,0.29,0.122,0.031,0.052,-0.032,-0.175,-0.081,-0.06,-0.231,-0.161,-0.07,-0.165,-0.231,-0.105,-0.123,-0.071,-0.067,0.01,-0.116,0,0.168,0.22,0.231,0.504,0.7,0.784,1.106,1.48,1.68,1.931,2.421,2.691,2.841,3.241,3.471,3.501,3.711,3.891,3.711,3.551,3.571,3.281,2.921,2.891,2.991,2.791,3.121,3.661,4.261,5.011,6.261,7.661,9.151,11.281,13.741,10.021,7.081,3.781,0.049,-4.277,-8.19,-8.939,-8.946,-7.56,unseen
14.2,2.397,2.373,2.194,1.904,1.843,1.811,1.549,1.475,1.508,1.354,1.216,1.323,1.349,1.239,1.358,1.498,1.372,1.396,1.5,1.365,1.164,1.176,1.109,0.773,0.696,0.633,0.402,0.283,0.329,0.248,0.105,0.175,0.231,0.028,0.063,0.168,0.056,-0.011,0.112,0.063,-0.06,0.0,0.094,-0.046,0,0.189,0.231,0.238,0.43,0.605,0.637,0.941,1.239,1.403,1.669,2.075,2.334,2.495,2.893,3.203,3.133,3.383,3.563,3.443,3.183,3.133,2.793,2.422,2.408,2.359,2.275,2.415,2.983,3.413,4.053,5.093,6.243,7.593,9.383,11.513,13.563,10.263,7.383,4.223,0.658,-3.458,-7.931,-6.496,-7.301,unseen
14.2,2.24,2.191,1.998,1.675,1.682,1.617,1.377,1.307,1.267,1.206,1.179,1.261,1.143,1.26,1.311,1.325,1.349,1.369,1.389,1.19,1.074,1.068,0.786,0.458,0.355,0.406,0.196,0.08,0.101,0.014,-0.123,-0.042,-0.007,-0.109,-0.081,-0.075,-0.053,-0.06,0.021,0.007,-0.081,-0.018,0.073,-0.077,0,0.157,0.164,0.213,0.469,0.686,0.773,1.148,1.47,1.778,2.114,2.618,3.024,3.325,3.783,4.214,4.389,4.7,4.92,4.81,4.52,4.48,4.095,3.654,3.584,3.654,3.598,4.018,4.76,5.48,6.49,8.08,9.84,11.81,14.47,17.49,20.89,22.2,18.69,14.67,9.84,4.57,-1.666,-5.796,-5.88,unseen
14.2,2.396,2.33,2.123,1.791,1.761,1.675,1.369,1.281,1.281,1.092,0.958,1.015,0.984,0.854,0.986,1.24,1.101,1.218,1.254,1.037,0.921,0.905,0.665,0.268,0.202,0.133,0.042,-0.052,-0.063,-0.094,-0.128,-0.203,-0.154,-0.269,-0.241,-0.258,-0.241,-0.28,-0.199,-0.175,-0.189,-0.101,-0.028,-0.077,0,0.165,0.245,0.333,0.557,0.774,0.889,1.257,1.694,1.922,2.356,2.923,3.329,3.619,4.198,4.528,4.618,4.868,4.938,4.688,4.278,4.098,3.714,3.238,3.406,3.623,3.721,4.258,5.168,6.128,7.448,9.158,11.168,13.518,16.578,13.348,10.458,7.218,3.273,-1.326,-6.562,-5.337,-6.086,-6.31,-6.429,unseen
14.2,2.607,2.531,2.261,1.989,2.019,1.88,1.573,1.581,1.516,1.278,1.222,1.321,1.277,1.178,1.353,1.452,1.361,1.41,1.585,1.456,1.274,1.232,1.099,0.742,0.689,0.64,0.437,0.294,0.353,0.273,0.157,0.245,0.227,0.119,0.147,0.185,0.091,0.045,0.133,0.045,-0.021,0.0,-0.009,-0.014,0,0.097,0.189,0.213,0.493,0.661,0.759,1.109,1.452,1.69,1.995,2.513,2.824,3.153,3.615,3.969,3.99,4.256,4.413,4.067,3.773,3.615,3.325,2.905,2.905,3.017,3.08,3.549,4.235,4.984,6.052,7.502,9.152,11.092,13.662,12.202,9.792,6.922,3.675,-0.028,-4.641,-5.523,-5.327,-4.942,-5.432,unseen
14.2,2.718,2.699,2.498,2.176,2.142,2.093,1.777,1.693,1.743,1.584,1.458,1.683,1.619,1.514,1.698,1.957,1.813,2.004,1.875,1.735,1.42,1.362,1.281,0.882,0.77,0.679,0.462,0.326,0.371,0.287,0.137,0.231,0.252,0.091,0.14,0.073,0.046,0.014,0.084,0.081,0.064,0.021,0.07,-0.003,0,0.104,0.186,0.231,0.445,0.697,0.749,1.071,1.481,1.663,2.016,2.548,2.916,3.112,3.679,3.931,3.822,3.98,4.015,3.623,3.241,3.164,3.021,2.874,3.175,3.497,3.777,4.598,5.748,6.878,8.358,10.388,12.738,15.438,18.858,22.828,20.418,16.308,11.968,6.908,0.809,-6.205,-5.981,-5.995,-4.973,unseen
18.8,4.139,4.153,3.98,3.693,3.679,3.591,3.245,3.126,3.08,2.853,2.715,2.941,2.772,2.688,2.932,3.131,3.142,3.276,3.472,3.552,3.43,3.444,3.19,2.825,2.898,2.865,2.647,2.748,2.845,2.773,2.74,2.894,2.76,2.5,2.427,2.213,1.873,1.522,1.25,0.952,0.69,0.451,0.291,0.099,0,-0.085,-0.12,-0.288,-0.246,-0.136,-0.297,-0.241,-0.119,-0.133,-0.091,0.133,0.214,0.179,0.406,0.644,0.592,0.854,1.229,1.379,1.572,2.128,2.727,2.965,3.847,4.638,5.392,6.612,8.182,9.912,12.082,14.942,18.412,16.482,13.502,9.962,5.792,0.851,-5.246,-3.86,-4.658,-5.071,-5.078,-4.112,-4.945,unseen
18.8,2.115,2.042,1.798,1.579,1.616,1.46,1.237,1.258,1.2,1.046,1.012,1.102,1.094,1.038,1.22,1.361,1.342,1.417,1.61,1.508,1.33,1.263,1.095,0.798,0.682,0.577,0.374,0.241,0.224,0.14,-0.007,0.045,0.063,0.024,-0.025,0.014,-0.098,-0.179,-0.095,-0.105,-0.196,-0.175,-0.077,-0.105,0,0.084,0.098,0.171,0.388,0.525,0.654,0.959,1.337,1.543,1.907,2.457,2.8,3.171,3.685,4.063,4.179,4.539,4.704,4.469,4.175,3.958,3.538,3.08,2.961,2.996,3.087,3.479,4.179,4.844,6.024,7.504,9.244,11.284,13.914,15.114,12.694,9.804,6.554,2.604,-2.009,-4.935,-5.446,-5.257,-4.011,unseen
18.8,2.382,2.458,2.18,1.936,1.94,1.814,1.53,1.578,1.515,1.331,1.319,1.419,1.387,1.544,1.663,1.708,1.612,1.69,1.75,1.715,1.494,1.4,1.214,0.871,0.763,0.668,0.437,0.283,0.29,0.21,0.021,0.042,0.035,-0.13,-0.084,0.021,-0.095,-0.14,-0.091,-0.067,-0.189,-0.116,-0.018,-0.116,0,0.094,0.164,0.234,0.406,0.623,0.717,1.036,1.393,1.718,2.089,2.604,3.013,3.356,3.927,4.413,4.497,4.686,4.858,4.403,4.018,3.696,3.293,2.968,3.003,3.164,3.227,3.682,4.466,5.222,6.262,7.772,9.512,11.492,14.252,12.302,9.522,6.792,3.43,-0.434,-5.88,-5.558,-5.4267,-4.886,-5.383,unseen
18.8,2.494,2.54,2.267,2.017,2.051,1.861,1.578,1.612,1.533,1.316,1.334,1.424,1.459,1.41,1.627,1.822,1.904,1.991,2.128,2.012,1.802,1.729,1.522,1.165,1.022,0.91,0.623,0.472,0.451,0.35,0.175,0.199,0.15,0.0,0.031,-0.004,-0.011,-0.035,0.021,0.0,-0.088,-0.049,0.031,-0.021,0,0.168,0.154,0.241,0.413,0.584,0.63,0.878,1.235,1.396,1.76,2.191,2.527,2.73,3.125,3.419,3.419,3.468,3.549,3.262,2.95,2.933,2.737,2.551,2.807,3.241,3.36,3.997,4.914,5.918,7.138,8.888,10.858,13.248,16.298,13.958,11.078,7.848,4.13,-0.259,-5.642,-5.173,-4.606,-5.285,-5.516,unseen
18.8,2.558,2.639,2.369,2.117,2.137,1.96,1.687,1.72,1.646,1.457,1.45,1.506,1.562,1.555,1.785,1.995,1.977,2.094,2.187,2.084,1.851,1.797,1.569,1.214,1.121,0.988,0.763,0.628,0.577,0.476,0.33,0.292,0.292,0.189,0.187,0.14,0.08,0.05,0.063,0.028,-0.042,-0.018,0.024,-0.018,0,0.108,0.085,0.18,0.26,0.4,0.455,0.656,0.876,1.009,1.242,1.622,1.786,1.946,2.133,2.315,2.187,2.177,2.162,2.21,2.073,2.301,2.322,2.343,2.665,3.064,3.449,4.121,5.129,6.103,7.413,9.223,11.363,13.843,13.883,11.393,8.583,5.353,1.566,-2.949,-5.385,-5.238,-5.2712,-5.147,-5.315,unseen
18.8,2.948,2.954,2.763,2.394,2.39,2.226,2.11,2.01,2.18,2.059,1.944,2.191,2.339,2.276,2.576,2.933,2.857,2.863,3.039,2.819,2.367,2.324,2.094,1.576,1.307,1.261,0.96,0.642,0.768,0.686,0.509,0.537,0.475,0.437,0.418,0.514,0.39,0.288,0.308,0.217,0.203,0.148,0.138,0.01,0,0.117,0.344,0.33,0.572,0.768,0.838,1.191,1.59,1.849,2.196,2.84,3.267,3.753,4.515,5.215,5.635,6.245,6.845,6.785,6.495,6.195,5.585,4.705,4.296,3.981,3.645,3.736,4.254,4.875,5.715,7.075,8.645,10.535,12.865,15.685,18.835,22.575,20.035,15.825,11.165,5.875,-0.044,-5.847,-5.805,unseen
18.8,2.503,2.496,2.227,1.923,1.999,1.868,1.788,1.635,1.649,1.525,1.416,1.57,1.761,1.687,1.939,2.17,2.104,2.149,2.335,2.17,1.901,1.848,1.628,1.208,1.11,1.033,0.707,0.55,0.574,0.473,0.273,0.357,0.385,0.217,0.214,0.273,0.2,0.07,0.161,0.144,0.113,0.07,0.077,-0.017,0,0.154,0.147,0.175,0.424,0.581,0.602,0.998,1.358,1.6,1.974,2.615,3.035,3.497,4.253,4.94,5.27,5.88,6.44,6.47,6.24,6.03,5.46,4.63,4.316,3.917,3.455,3.427,3.854,4.204,4.79,5.85,7.14,8.54,10.62,13.02,13.72,11.33,8.7,5.5,1.747,-2.453,-4.833,-5.533001,-5.946,unseen
18.8,3.311,3.304,3.052,2.607,2.628,2.572,2.219,2.121,2.247,2.051,1.911,2.152,2.261,2.117,2.439,2.74,2.593,2.649,2.835,2.639,2.313,2.254,2.026,1.477,1.358,1.277,0.903,0.71,0.749,0.595,0.395,0.469,0.338,0.245,0.241,0.353,0.189,0.08,0.178,0.115,-0.077,0.052,0.119,-0.056,0,0.224,0.262,0.255,0.535,0.766,0.815,1.218,1.627,1.872,2.32,2.985,3.468,3.883,4.573,5.173,5.343,5.793,6.143,5.913,5.533,5.453,5.023,4.343,4.203,4.123,3.853,4.043,4.593,5.123,5.883,7.223,8.843,10.593,13.043,16.043,15.263,12.263,9.003,5.093,0.651,-4.417,-6.643,-6.622,-5.859,unseen
18.8,2.266,2.212,1.947,1.715,1.781,1.615,1.351,1.447,1.341,1.156,1.193,1.306,1.392,1.336,1.523,1.806,1.705,1.726,1.813,1.67,1.456,1.355,1.176,0.847,0.788,0.658,0.431,0.333,0.326,0.235,0.133,0.179,0.175,0.122,0.049,0.084,0.011,-0.07,-0.007,-0.049,-0.122,-0.101,-0.061,-0.021,0,0.179,0.245,0.315,0.55,0.805,0.966,1.344,1.701,2.079,2.51,3.126,3.64,4.071,4.687,5.22,5.42,5.79,6.01,5.78,5.3,4.991,4.519,3.84,3.686,3.637,3.623,3.973,4.596,5.37,6.36,7.85,9.55,11.51,14.1,12.83,10.42,7.44,4.162,0.284,-4.322,-5.421,-5.337,-4.112,-5.015,unseen
18.8,2.269,2.268,2.066,1.859,1.92,1.758,1.486,1.603,1.532,1.323,1.374,1.513,1.571,1.524,1.776,2.023,2.017,2.101,2.262,2.143,1.912,1.87,1.65,1.221,1.153,0.985,0.736,0.631,0.621,0.514,0.365,0.458,0.437,0.412,0.372,0.381,0.29,0.234,0.302,0.211,0.105,0.138,0.143,0.033,0,0.071,0.047,0.094,0.351,0.509,0.589,0.925,1.226,1.454,1.867,2.35,2.626,2.98,3.403,3.827,3.869,4.065,4.261,4.128,3.795,3.764,3.449,3.183,3.225,3.491,3.652,4.296,5.309,6.329,7.709,9.659,11.839,14.499,17.719,21.519,25.179,20.729,16.529,11.739,6.209,-0.289,-5.574,-5.0,-5.448,unseen
18.8,2.635,2.647,2.383,2.128,2.194,2.003,1.717,1.803,1.704,1.481,1.52,1.584,1.547,1.533,1.739,1.918,1.851,1.895,2.149,2.037,1.851,1.82,1.645,1.319,1.179,1.116,0.85,0.679,0.661,0.567,0.399,0.437,0.402,0.266,0.245,0.259,0.164,0.105,0.112,0.073,-0.06,0.021,0.077,-0.018,0,0.154,0.154,0.189,0.364,0.518,0.602,0.892,1.172,1.365,1.729,2.187,2.565,2.933,3.391,3.818,3.993,4.291,4.497,4.298,3.934,3.787,3.503,3.08,3.017,3.087,2.947,3.304,3.934,4.48,5.336,6.596,8.026,9.616,11.826,14.416,13.246,10.906,8.026,4.662,0.721,-3.598,-4.256,-5.18,-5.376,unseen
25.2,2.959,2.969,2.729,2.369,2.459,2.359,2.279,2.319,2.389,2.509,2.449,2.819,3.029,2.979,3.409,3.879,3.879,4.089,4.509,4.389,4.069,4.029,3.689,2.899,2.609,2.329,1.771,1.417,1.421,1.221,0.952,1.088,1.186,0.969,1.029,1.218,1.057,0.896,0.98,0.854,0.49,0.483,0.416,0.157,0,0.196,0.15,0.052,0.378,0.626,0.651,1.123,1.648,1.979,2.399,3.129,3.639,4.089,4.929,5.669,5.959,6.789,7.579,7.909,8.079,8.429,8.199,7.419,7.089,6.489,5.499,5.089,4.869,4.419,4.279,4.689,5.129,5.539,6.669,8.009,9.439,9.849,7.559,4.859,1.979,-1.148,-4.886,-8.694,-8.526,unseen
25.2,2.719,2.769,2.599,2.269,2.389,2.469,2.239,2.279,2.399,2.549,2.549,2.949,3.229,3.259,3.749,4.289,4.329,4.519,4.889,4.679,4.279,4.119,3.669,2.879,2.559,2.329,1.848,1.568,1.638,1.54,1.372,1.568,1.687,1.519,1.61,1.764,1.512,1.253,1.232,1.029,0.553,0.49,0.357,0.07,0,0.126,0.091,0.105,0.476,0.714,0.791,1.323,1.925,2.259,2.789,3.579,4.159,4.679,5.509,6.319,6.689,7.469,8.209,8.299,8.269,8.179,7.709,6.769,6.149,5.579,4.789,4.519,4.759,4.919,5.459,6.659,7.929,9.539,11.909,10.589,7.809,4.999,1.701,-2.177,-6.538,-8.295,-7.518,-8.246,-8.365,unseen
25.2,3.434,3.504,3.374,3.034,3.164,3.284,3.004,3.054,3.174,3.334,3.304,3.744,4.014,4.004,4.504,5.004,5.024,5.214,5.634,5.464,5.104,4.994,4.624,3.774,3.494,3.234,2.654,2.344,2.424,2.274,1.984,2.084,1.944,1.834,1.884,1.964,1.674,1.374,1.323,1.109,0.64,0.528,0.507,0.073,0,0.15,0.094,-0.018,0.329,0.56,0.556,0.966,1.484,1.714,2.144,2.824,3.284,3.574,4.334,4.944,5.174,5.824,6.414,6.514,6.454,6.594,6.214,5.434,5.064,4.614,3.754,3.394,3.364,3.074,2.944,3.334,3.664,4.064,4.854,6.044,7.184,7.634,5.504,3.064,0.266,-2.352,-5.579,-9.128,-7.637,unseen
25.2,3.026,3.076,2.876,2.516,2.616,2.526,2.476,2.506,2.636,2.796,2.756,3.166,3.396,3.376,3.866,4.326,4.306,4.456,4.786,4.536,4.076,3.906,3.476,2.626,2.326,2.093,1.54,1.316,1.33,1.218,1.008,1.239,1.309,1.127,1.19,1.393,1.176,0.959,1.043,0.861,0.455,0.462,0.378,0.077,0,0.21,0.196,0.189,0.588,0.882,1.008,1.512,2.128,2.496,3.036,3.876,4.526,5.066,6.086,6.926,7.456,8.346,9.286,9.456,9.456,9.596,9.006,7.916,7.276,6.576,5.506,5.076,5.106,4.896,5.116,5.866,6.716,7.826,9.516,11.696,11.806,9.936,7.046,3.666,-0.231,-4.368,-7.952,-8.043,-8.085,unseen
25.2,4.08,4.07,3.78,3.23,3.29,3.12,3.0,2.95,3.06,3.21,3.1,3.5,3.73,3.6,3.96,4.39,4.23,4.17,4.44,4.12,3.54,3.35,2.88,1.988,1.61,1.309,0.77,0.357,0.35,0.182,-0.091,0.07,0.196,0.035,0.126,0.406,0.364,0.43,0.469,0.483,0.376,0.245,0.308,0.056,0,0.273,0.287,0.406,0.84,1.309,1.547,2.29,3.14,3.74,4.56,5.73,6.62,7.53,8.85,10.14,10.91,12.22,13.56,14.12,14.5,14.99,14.66,13.52,12.77,11.75,10.18,9.05,8.6,7.8,7.29,7.43,7.71,8.06,9.22,10.72,12.4,12.91,10.2,7.03,3.56,-0.119,-4.48,-7.987,-8.036,unseen
25.2,4.361,4.341,4.041,3.491,3.531,3.371,3.251,3.211,3.541,3.441,3.311,3.711,3.931,3.811,4.231,4.691,4.611,4.681,5.031,4.751,4.251,4.091,3.461,2.881,2.381,2.086,1.533,1.12,1.078,0.882,0.623,0.763,0.896,0.714,0.742,1.015,0.903,0.763,0.882,0.791,0.434,0.413,0.378,0.112,0,0.175,0.196,0.161,0.581,0.91,1.036,1.631,2.371,2.831,3.541,4.561,5.441,6.231,7.591,8.891,9.851,11.291,12.991,13.881,14.591,15.361,15.151,13.961,12.991,11.701,9.811,8.481,7.811,6.951,6.431,6.791,7.361,8.141,9.631,11.691,13.921,12.821,10.091,6.681,3.011,-1.26,-6.111,-8.022,-8.057,unseen
25.2,3.867,3.827,3.557,3.047,3.087,3.187,3.097,2.947,3.157,3.097,3.017,3.407,3.707,3.657,4.117,4.637,4.577,4.657,5.017,4.737,4.167,4.007,3.527,2.66,2.296,1.995,1.484,1.141,1.141,0.994,0.728,0.861,0.987,0.805,0.854,0.815,0.77,0.833,0.896,0.77,0.434,0.406,0.42,0.14,0,0.21,0.21,0.203,0.539,0.882,0.945,1.491,2.177,2.604,3.157,4.157,4.887,5.537,6.757,8.017,8.797,10.077,11.477,12.147,12.457,12.767,12.147,10.767,9.757,8.607,7.097,6.307,6.157,6.147,6.567,7.787,9.307,11.167,13.827,14.437,12.267,9.117,5.597,1.351,-3.591,-7.385,-6.832,-7.35,-7.406,unseen
150.0,3.832,3.892,3.732,3.432,3.622,3.892,3.872,4.302,5.172,5.852,6.882,8.742,10.822,12.792,15.962,19.302,21.792,24.412,26.852,27.442,26.732,25.852,23.832,20.622,18.392,16.532,13.732,11.592,10.162,8.562,7.042,6.272,5.492,4.462,3.952,3.682,3.042,2.492,2.382,2.022,1.342,1.138,0.875,0.289,0,-0.042,-0.409,-0.806,-0.766,-0.826,-1.214,-1.239,-1.218,-1.445,-1.592,-1.501,-1.655,-1.928,-1.851,-1.921,-2.081,-2.25,-2.301,-2.32,-2.348,-2.278,-2.152,-2.299,-2.026,-1.704,-1.543,-1.032,-0.304,0.27,1.096,2.352,3.802,5.342,7.532,10.052,12.812,16.352,16.072,12.572,8.762,4.442,-0.682,-6.688,-9.075,unseen
150.0,2.846,2.888,2.785,2.543,2.697,2.982,2.993,3.374,4.101,4.761,5.701,7.451,9.231,11.331,14.441,17.921,20.771,23.941,27.131,28.551,28.601,28.431,26.741,23.601,21.171,18.991,15.751,13.141,11.291,9.311,7.491,6.481,5.541,4.371,3.798,3.374,2.706,2.19,1.974,1.602,1.042,0.874,0.781,0.27,0,-0.105,-0.381,-0.682,-0.731,-0.843,-1.158,-1.179,-1.172,-1.403,-1.529,-1.508,-1.627,-1.83,-1.788,-1.816,-2.061,-2.082,-2.072,-2.061,-2.082,-1.998,-1.963,-1.879,-1.606,-1.263,-1.025,-0.514,0.249,1.033,1.978,3.329,4.901,6.731,8.991,11.751,14.911,18.701,16.561,13.271,9.431,5.091,-0.241,-6.856,-1.536,unseen
150.0,3.998,4.038,3.868,3.518,3.758,4.038,4.028,4.468,5.488,6.328,7.538,9.758,12.218,14.648,18.388,22.438,25.428,28.558,31.518,32.268,31.388,30.368,27.918,24.028,21.198,18.968,15.548,12.958,11.258,9.388,7.668,6.828,6.038,4.978,4.488,4.198,3.468,2.908,2.728,2.278,1.546,1.416,1.108,0.44,0,-0.052,-0.413,-0.763,-0.784,-0.959,-1.246,-1.337,-1.337,-1.564,-1.697,-1.578,-1.767,-2.019,-2.033,-2.033,-2.182,-2.355,-2.306,-2.418,-2.322,-2.299,-2.264,-2.264,-1.921,-1.543,-1.263,-0.598,0.347,1.306,2.478,4.178,6.128,8.338,11.258,14.658,18.548,20.538,17.048,12.938,8.168,2.738,-3.636,-8.095,-7.598,unseen
150.0,4.17,4.34,4.17,3.77,3.98,4.21,4.02,4.32,5.11,5.56,6.28,7.81,9.4,10.83,13.42,16.27,18.38,20.85,23.52,24.59,24.62,24.56,23.28,20.6,18.73,16.9,14.86,12.74,11.39,9.71,7.92,7.19,6.32,5.02,4.46,4.17,3.4,2.77,2.68,2.23,1.49,1.34,1.14,0.41,0,-0.06,-0.52,-1.011,-1.01,-1.137,-1.404,-1.757,-1.711,-2.137,-2.394,-2.142,-2.422,-2.697,-2.613,-2.824,-2.987,-3.001,-3.059,-3.064,-3.183,-2.994,-2.966,-3.169,-2.903,-2.574,-2.581,-2.196,-1.517,-0.992,-0.4,0.79,2.08,3.3,5.26,7.59,9.97,13.08,16.82,15.77,12.08,8.07,3.26,-2.231,-8.461,unseen
22.7,4.545,4.585,4.405,4.325,4.175,4.125,3.795,3.685,3.845,3.685,3.795,3.775,3.865,4.495,4.725,5.755,5.935,6.075,6.715,6.735,6.205,6.005,5.545,4.675,4.355,4.075,3.475,3.107,2.9,2.806,2.703,2.811,3.219,2.429,2.894,2.716,2.362,1.98,1.829,1.728,1.067,0.779,0.511,0.4,0,0.11,-0.015,-0.387,-0.36,-0.493,-0.282,-0.538,-0.23,-0.772,-0.526,-0.354,-0.561,-0.795,-0.767,-0.912,-1.033,-1.054,-0.921,-1.033,-0.907,-0.83,-0.844,-0.683,-0.256,0.234,0.619,1.375,2.551,3.655,5.095,7.265,9.625,12.435,12.405,9.905,7.175,3.745,-0.151,-5.002,-6.934,-6.934,-6.9025,-6.689,-7.053,unseen
22.7,4.386,4.106,4.046,3.656,3.876,3.646,3.646,3.266,3.746,3.136,3.586,3.776,4.066,4.196,4.826,5.316,5.946,5.806,6.126,6.416,6.346,5.876,5.806,4.806,4.456,4.246,3.946,3.546,3.356,3.896,3.116,4.086,3.906,3.996,3.646,3.536,3.196,3.286,2.879,2.113,1.684,0.819,0.87,0.158,0,0.009,-0.214,-0.487,-0.403,-0.528,-0.479,-0.843,-0.542,-0.843,-0.909,-0.79,-1.098,-1.28,-1.147,-1.294,-1.56,-1.434,-1.455,-1.434,-1.425,-1.441,-1.371,-1.483,-0.979,-0.559,-0.195,0.295,1.205,2.367,3.316,5.226,6.936,9.426,12.316,11.436,8.836,5.966,2.577,-1.483,-6.362,-7.398,-6.964,-6.453,-7.125,unseen
22.7,4.703,5.023,4.723,4.113,4.263,4.523,3.913,4.103,3.843,4.273,3.635,4.373,4.803,4.833,5.123,6.543,6.583,6.753,6.853,6.923,7.133,6.313,5.993,5.303,4.953,4.433,4.363,3.81,3.953,3.618,3.698,3.943,4.173,3.893,3.608,3.903,3.324,2.593,2.62,2.299,1.289,1.223,0.997,0.337,0,0.081,-0.107,-0.089,-0.023,-0.082,-0.383,-0.228,-0.053,-0.252,-0.518,-0.431,-0.455,-0.742,-0.518,-0.714,-1.029,-1.008,-1.041,-1.064,-1.064,-0.777,-0.693,-0.791,-0.245,0.182,0.714,1.533,2.478,3.903,5.453,7.603,10.133,12.993,16.683,14.933,11.983,8.493,4.443,-0.406,-6.804,-6.216,-5.663,-6.335,-5.908,unseen
22.7,5.032,5.362,4.972,4.742,4.442,4.542,4.202,4.142,4.072,4.212,4.352,4.482,4.632,4.752,5.232,6.372,6.472,6.772,7.092,7.172,6.852,6.522,5.942,4.762,4.602,4.482,4.072,3.472,3.722,3.222,2.892,3.042,3.532,2.782,3.392,3.082,2.812,2.316,1.956,1.976,0.87,1.239,0.659,0.299,0,0.377,-0.279,-0.445,-0.416,-0.418,-0.521,-0.584,-0.44,-0.367,-0.542,-0.393,-0.57,-0.759,-0.602,-0.665,-1.06,-0.962,-1.058,-1.074,-1.137,-0.752,-0.626,-0.885,-0.241,0.186,0.508,1.327,2.475,3.382,5.132,6.992,9.442,12.172,15.852,20.052,17.112,13.562,9.372,4.362,-1.41,-7.682,-6.807,-7.451,-7.038,unseen
17.5,3.457,3.507,3.327,2.937,2.997,2.84,2.751,2.674,2.877,2.754,2.604,2.917,3.027,2.917,3.217,3.567,3.537,3.557,3.827,3.677,3.317,3.227,2.967,2.359,2.117,2.016,1.652,1.48,1.564,1.515,1.382,1.54,1.708,1.494,1.54,1.662,1.47,1.204,1.176,0.997,0.591,0.49,0.413,0.084,0,0.164,0.129,0.353,0.476,0.64,0.721,1.141,1.645,1.932,2.352,3.117,3.597,4.027,4.857,5.617,6.107,6.917,7.877,7.967,8.577,8.827,8.607,7.897,7.447,6.827,5.757,5.127,4.847,4.307,3.867,3.987,4.067,4.427,5.027,6.017,7.017,8.387,9.367,7.207,4.777,2.282,-0.553,-3.934,-7.574,unseen
17.5,3.455,3.505,3.315,2.919,2.975,2.839,2.807,2.657,2.849,2.734,2.552,2.814,2.954,2.842,3.165,3.545,3.285,3.685,3.905,3.745,3.405,3.305,3.005,2.359,2.139,1.978,1.652,1.449,1.544,1.512,1.358,1.558,1.726,1.565,1.498,1.859,1.621,1.351,1.379,1.103,0.693,0.595,0.508,0.193,0,0.133,0.109,0.084,0.308,0.56,0.637,0.977,1.691,1.964,2.443,3.215,3.905,4.415,5.365,6.375,6.985,8.025,9.135,9.645,10.005,10.455,10.115,9.195,8.435,7.555,6.145,5.345,4.885,4.335,3.985,4.295,4.655,5.145,6.245,7.765,6.735,4.795,2.65,0.333,-2.488,-5.603,-7.108,-7.486,-7.556,unseen
17.5,3.812,3.852,3.652,3.232,3.272,3.102,3.002,2.902,3.102,2.962,2.772,2.852,3.302,3.082,3.382,3.792,3.692,3.762,4.082,3.912,3.532,3.432,3.142,2.46,2.212,2.068,1.673,1.452,1.62,1.571,1.431,1.662,1.844,1.638,1.729,1.949,1.718,1.417,1.41,1.155,0.693,0.574,0.455,0.122,0,0.171,0.112,0.017,0.399,0.668,0.773,1.19,1.844,2.184,2.635,3.482,4.132,4.662,5.672,6.632,7.242,8.152,9.222,9.642,9.842,10.152,9.692,8.672,7.952,7.042,5.872,5.182,4.822,4.742,4.742,5.382,6.272,7.282,9.012,11.252,8.392,6.022,3.412,0.175,-3.339,-7.105,-7.623,-6.461,-7.252,unseen
