concentration_ppb,E_-0.8999,E_-0.8897,E_-0.8795,E_-0.8693,E_-0.8590,E_-0.8488,E_-0.8386,E_-0.8284,E_-0.8182,E_-0.8080,E_-0.7978,E_-0.7876,E_-0.7774,E_-0.7672,E_-0.7570,E_-0.7468,E_-0.7366,E_-0.7263,E_-0.7161,E_-0.7059,E_-0.6957,E_-0.6855,E_-0.6753,E_-0.6651,E_-0.6549,E_-0.6447,E_-0.6345,E_-0.6243,E_-0.6141,E_-0.6039,E_-0.5937,E_-0.5834,E_-0.5732,E_-0.5630,E_-0.5528,E_-0.5426,E_-0.5324,E_-0.5222,E_-0.5120,E_-0.5018,E_-0.4916,E_-0.4814,E_-0.4712,E_-0.4610,E_-0.4507,E_-0.4405,E_-0.4303,E_-0.4201,E_-0.4099,E_-0.3997,E_-0.3895,E_-0.3793,E_-0.3691,E_-0.3589,E_-0.3487,E_-0.3385,E_-0.3283,E_-0.3180,E_-0.3078,E_-0.2976,E_-0.2874,E_-0.2772,E_-0.2670,E_-0.2568,E_-0.2466,E_-0.2364,E_-0.2262,E_-0.2160,E_-0.2058,E_-0.1956,E_-0.1853,E_-0.1751,E_-0.1649,E_-0.1547,E_-0.1445,E_-0.1343,E_-0.1241,E_-0.1139,E_-0.1037,E_-0.0935,E_-0.0833,E_-0.0731,E_-0.0629,E_-0.0526,E_-0.0424,E_-0.0322,E_-0.0220,E_-0.0118,E_-0.0016
25,-5.558,-5.124,-4.312,-5.887,-0.252,4.151,7.709,10.829,13.519,15.959,12.899,10.299,8.269,6.509,4.989,3.787,2.94,1.988,1.428,1.078,0.707,0.399,0.455,0.462,0.371,0.49,0.686,0.588,0.602,0.749,0.602,0.444,0.43,0.36,0.157,0.084,0.07,-0.095,-0.14,-0.109,-0.098,-0.144,-0.165,-0.021,0,0.049,0.111,0.306,0.402,0.526,0.733,0.921,1.12,1.291,1.43,1.543,1.686,1.896,1.905,2.156,2.5,2.719,3,3.664,4.154,4.409,5.049,5.389,5.449,5.639,5.599,5.109,4.706,4.413,3.867,3.346,3.241,3.059,2.802,2.87,2.964,2.898,2.957,3.062,3.208,3.185,3.447,3.516,3.533
25,-4.83,-5.642,-5.6,-5.39,-4.669,-2.016,2.072,5.587,8.557,11.217,12.807,12.117,9.887,7.927,6.207,5.157,4.263,3.318,2.835,2.807,2.471,2.394,2.66,2.877,2.873,3.237,3.472,3.339,3.16,3.178,2.8,2.334,2.18,1.816,1.344,1.057,0.896,0.542,0.301,0.304,0.157,-0.014,0.028,0.003,0,0.104,0.224,0.189,0.217,0.532,0.63,0.63,0.84,1.057,1.074,1.095,1.351,1.379,1.337,1.61,1.795,1.869,2.156,2.611,2.81,3.09,3.685,3.941,3.997,4.203,4.207,3.808,3.584,3.468,3.048,2.691,2.709,2.593,2.333,2.509,2.656,2.602,2.751,2.892,3.101,3.141,3.482,3.629,3.629
25,-5.327,-4.788,-5.425,-4.291,1.414,6.394,10.644,14.284,17.334,18.894,15.274,12.254,9.954,7.974,6.284,5.094,4.172,3.199,2.618,2.38,1.953,1.624,1.778,1.715,1.547,1.659,1.555,1.515,1.498,1.638,1.333,1.06,1.046,0.836,0.493,0.464,0.248,0.07,-0.012,0.073,-0.089,-0.111,0.037,0.042,0,0.118,0.332,0.367,0.542,0.76,0.871,0.97,1.183,1.323,1.334,1.431,1.596,1.641,1.696,1.936,2.165,2.351,2.644,3.234,3.634,3.909,4.67,5.014,5.054,5.254,5.214,4.655,4.308,4.072,3.524,3.097,3.073,2.889,2.684,2.823,2.949,2.861,2.977,3.269,3.279,3.274,3.624,3.782,3.764
25,-5.565,-5.642,-5.432,-5.5475,-5.523,-5.593,-2.254,1.729,5.064,8.074,10.564,12.734,11.674,9.384,7.374,5.974,4.844,3.668,2.926,2.506,1.904,1.407,1.309,1.106,0.742,0.735,0.586,0.427,0.441,0.553,0.441,0.301,0.315,0.189,-0.011,-0.042,0.007,-0.147,-0.238,-0.098,-0.067,-0.023,0.035,0.038,0,0.133,0.378,0.32,0.497,0.8,0.93,1.022,1.319,1.536,1.55,1.767,2.044,2.092,2.126,2.365,2.636,2.744,2.994,3.503,3.862,4.073,4.782,5.184,5.244,5.534,5.564,5.134,4.86,4.669,4.107,3.654,3.572,3.348,3.083,3.159,3.271,3.162,3.286,3.587,3.582,3.568,3.892,4.03,3.995
25,-4.94,-5.409,-5.507,-5.479,-4.821,-5.409,-4.429,0.317,4.524,8.223,11.203,13.823,15.303,12.423,9.943,8.163,6.703,5.263,4.293,3.775,2.991,2.333,2.165,1.85,1.346,1.241,1.22,0.863,0.723,0.849,0.681,0.478,0.446,0.366,0.26,0.107,0.121,-0.044,-0.093,0.065,0.033,-0.037,0.005,-0.001,0,0.026,0.145,0.169,0.283,0.491,0.608,0.637,0.859,0.995,1.005,1.156,1.282,1.349,1.414,1.613,1.846,2,2.204,2.738,3.159,3.383,4.093,4.513,4.643,4.953,4.963,4.517,4.23,4.034,3.463,3.024,2.958,2.746,2.471,2.62,2.76,2.653,2.777,3.087,3.136,3.133,3.467,3.644,3.652
25,-4.588,-4.924,-4.924,-4.763,-4.504,-3.909,1.166,5.497,9.087,12.217,14.847,16.117,13.147,10.487,8.317,6.617,5.247,3.966,2.972,2.37,1.684,1.082,0.837,0.501,0.116,-0.01,-0.059,-0.346,-0.451,-0.374,-0.472,-0.64,-0.528,-0.507,-0.661,-0.584,-0.507,-0.598,-0.549,-0.339,-0.339,-0.325,-0.136,-0.021,0,0.137,0.392,0.511,0.49,0.793,0.97,1.035,1.336,1.579,1.686,1.777,2.055,2.109,2.151,2.405,2.608,2.608,2.923,3.317,3.495,3.775,4.314,4.617,4.69,4.907,4.897,4.479,4.16,3.92,3.39,2.942,2.823,2.589,2.363,2.408,2.415,2.486,2.407,2.666,2.808,2.753,2.931,3.201,3.161
25,-5.416,-5.15,-4.625,-5.206,-5.416,-5.192,-4.653,-0.684,3.642,7.348,10.688,13.318,16.378,13.298,10.758,8.728,7.218,5.628,4.51,3.901,2.991,2.312,2.046,1.584,0.996,0.926,0.849,0.436,0.254,0.352,0.121,-0.082,-0.047,-0.164,-0.257,-0.271,-0.316,-0.373,-0.362,-0.282,-0.201,-0.191,-0.09,0.03,0,0.17,0.123,0.222,0.392,0.558,0.694,0.782,0.975,1.115,1.15,1.253,1.459,1.569,1.627,1.85,2.091,2.229,2.461,3.004,3.342,3.578,4.317,4.718,4.841,5.118,5.128,4.708,4.447,4.223,3.687,3.243,3.157,2.924,2.671,2.776,2.9,2.781,2.924,3.238,3.26,3.278,3.593,3.759,3.74
25,-5.483001,-4.706,-5.861,-5.973,-5.483001,-1.01,3.736,7.62,10.97,14.03,17.41,14.07,11.46,9.31,7.36,6.04,5.02,3.799,3.113,2.658,2.105,1.419,1.342,0.992,0.537,0.39,0.369,-0.002,-0.079,-0.058,-0.198,-0.373,-0.331,-0.439,-0.513,-0.538,-0.505,-0.471,-0.499,-0.3,-0.223,-0.251,-0.135,0.035,0,0.083,0.149,0.148,0.335,0.665,0.799,0.863,1.18,1.416,1.415,1.548,1.846,1.881,1.926,2.298,2.612,2.726,3.102,3.72,4.055,4.279,5.1,5.3,5.33,5.51,5.41,4.88,4.52,4.327,3.795,3.37,3.375,3.227,2.975,3.157,3.339,3.221,3.389,3.729,3.76,3.785,4.173,4.401,4.439
25,-5.582,-5.12,-5.652,-5.771,-5.638,-5.043,-3.244,1.747,6.216,10.056,13.286,16.106,16.286,13.336,10.696,8.826,7.356,5.786,4.776,4.155,3.329,2.545,2.293,1.852,1.25,1.033,0.963,0.536,0.319,0.361,0.102,-0.073,-0.045,-0.136,-0.367,-0.441,-0.29,-0.399,-0.409,-0.299,-0.168,-0.22,-0.108,0.067,0,0.095,0.134,0.177,0.36,0.656,0.783,0.853,1.134,1.378,1.379,1.59,1.893,1.988,1.954,2.338,2.623,2.713,3.053,3.69,3.981,4.236,5.066,5.396,5.476,5.756,5.756,5.276,4.976,4.796,4.193,3.703,3.649,3.446,3.163,3.276,3.425,3.324,3.464,3.8,3.822,3.845,4.246,4.433,4.445
25,-5.052,-5.661,-5.829,-4.954,0.254,5.291,9.581,13.191,16.391,19.081,15.321,12.121,9.651,7.561,5.661,4.37,3.355,2.179,1.437,0.989,0.415,-0.047,-0.145,-0.362,-0.677,-0.635,-0.677,-0.887,-0.852,-0.789,-0.817,-0.866,-0.754,-0.628,-0.789,-0.649,-0.569,-0.597,-0.466,-0.387,-0.313,-0.327,-0.226,0.004,0,0.152,0.586,0.621,0.746,1.132,1.393,1.376,1.626,1.899,1.869,2.07,2.216,2.298,2.273,2.555,2.8,2.809,3.169,3.694,3.948,4.268,4.941,5.351,5.421,5.701,5.711,5.261,4.851,4.603,3.983,3.465,3.343,3.08,2.83,2.896,3.031,2.882,2.986,3.108,3.288,3.276,3.589,3.749,3.7
25,-5.372,-5.869,-5.897,-5.764,-5.211,-4.273,0.522,4.442,7.825,10.805,13.365,14.145,11.455,9.115,7.085,5.585,4.533,3.273,2.475,2.006,1.411,0.907,0.69,0.431,0.081,-0.003,-0.101,-0.311,-0.479,-0.262,-0.416,-0.591,-0.472,-0.507,-0.626,-0.556,-0.567,-0.521,-0.41,-0.304,-0.248,-0.262,-0.087,0.046,0,0.221,0.419,0.499,0.625,0.926,1.241,1.346,1.626,1.95,2.015,2.055,2.51,2.571,2.571,2.876,3.108,3.15,3.42,3.877,4.122,4.417,5.105,5.465,5.605,5.905,6.015,5.555,5.265,4.965,4.426,3.861,3.747,3.495,3.163,3.231,3.341,3.245,3.346,3.653,3.723,3.712,4.078,4.288,4.251
25,-5.826,-5.63,-5.7455,-5.742,-5.784,-3.53,2,6.675,10.705,14.295,17.255,17.025,13.885,11.205,8.825,7.065,5.715,4.359,3.337,2.756,2.056,1.314,1.188,0.789,0.348,0.194,0.166,-0.226,-0.275,-0.233,-0.338,-0.464,-0.38,-0.366,-0.499,-0.478,-0.401,-0.429,-0.306,-0.219,-0.174,-0.23,-0.116,0.068,0,-0.004,-0.065,-0.019,0.15,0.415,0.57,0.62,0.88,1.142,1.254,1.288,1.62,1.72,1.714,2.034,2.389,2.558,2.853,3.526,3.953,4.223,5.075,5.465,5.555,5.895,5.995,5.555,5.205,4.995,4.378,3.827,3.718,3.475,3.162,3.276,3.417,3.339,3.437,3.795,3.846,3.872,4.25,4.469,4.478
25,-4.717,-4.647,-4.15,-3.632,2.731,8.346,13.066,17.066,20.646,22.276,18.306,14.916,12.226,9.956,8.056,6.506,5.307,4.11,3.228,2.696,2.073,1.457,1.247,0.939,0.61,0.442,0.428,0.183,0.064,0.225,0.148,0.036,0.106,0.144,-0.055,0.095,0.186,0.078,0.085,0.249,0.302,0.274,0.128,-0.065,0,0.195,0.342,0.495,0.689,0.933,1.152,1.213,1.553,1.761,1.782,1.831,2.161,2.305,2.248,2.614,3.049,3.217,3.49,4.246,4.645,4.915,5.736,6.156,6.196,6.566,6.526,6.066,5.766,5.531,4.967,4.462,4.423,4.21,3.938,4.035,4.19,4.078,4.173,4.509,4.519,4.519,4.878,5.1,5.102
2,-5.288,-5.113,-5.3055,-5.463,-5.358,-2.208,5.119,11.529,16.799,21.699,25.949,25.339,21.489,18.129,15.219,13.189,11.789,9.809,8.309,7.559,6.319,4.979,4.57,3.812,2.898,2.496,2.265,1.637,1.302,1.332,1.031,0.674,0.495,0.294,-0.126,-0.063,-0.052,-0.343,-0.299,-0.162,-0.189,-0.235,-0.1,0.088,0,0.175,0.413,0.462,0.571,0.931,1.155,1.199,1.408,1.672,1.626,1.666,1.693,1.675,1.575,1.443,1.488,1.311,1.241,1.499,1.519,1.685,1.778,1.942,1.834,1.992,2.198,2.101,2.264,2.359,2.396,2.31,2.733,2.963,3.014,3.348,3.73,3.779,3.973,4.402,4.526,4.57,5.109,5.479,5.639
2,-4.959,-4.028,-5.225,-5.078,-4.672,-3.846,-5.33,0.382,6.932,12.762,17.622,21.952,27.042,22.782,19.052,16.402,14.252,11.892,9.992,9.132,7.672,6.212,5.692,4.844,3.777,3.294,3.091,2.31,1.85,1.866,1.481,0.892,0.844,0.533,0.174,0.175,0.063,-0.211,-0.182,-0.152,-0.094,-0.122,0.021,0.1,0,0.148,0.343,0.412,0.461,0.749,0.924,0.987,1.165,1.393,1.377,1.453,1.539,1.505,1.467,1.368,1.457,1.307,1.289,1.568,1.575,1.778,1.9,2.067,1.97,2.095,2.302,2.228,2.357,2.417,2.481,2.352,2.752,3.038,3.042,3.43,3.81,3.878,4.106,4.566,4.689,4.752,5.252,5.632,5.752
2,-3.623,-5.247,-5.016,-5.177,-5.163,-5.282,-5.009,-1.635,3.972,8.935,13.145,16.695,20.125,19.325,16.025,13.775,11.875,9.945,8.595,7.615,6.375,5.235,4.766,4.01,3.051,2.722,2.404,1.73,1.378,1.371,1.018,0.663,0.68,0.551,0.295,0.216,0.22,0.061,-0.025,-0.258,-0.248,-0.236,-0.126,-0.042,0,0.119,0.217,0.278,0.414,0.603,0.839,0.878,1.022,1.28,1.337,1.285,1.443,1.432,1.376,1.303,1.327,1.217,1.126,1.299,1.389,1.263,1.575,1.742,1.686,1.822,1.995,1.933,2.013,2.036,2.086,1.938,2.19,2.394,2.428,2.635,3.043,3.016,3.197,3.569,3.659,3.692,4.079,4.318,4.364
2,-5.89,-5.687,-5.85325,-5.862,-5.974,-5.421,-4.623,-0.913,4.698,9.968,14.348,18.178,23.228,20.128,17.108,15.128,13.548,11.508,9.998,9.338,7.938,6.518,6.028,5.168,3.945,3.553,3.154,2.254,1.638,1.663,1.313,0.861,0.854,0.69,0.375,0.273,0.196,0.042,-0.157,0.014,-0.031,-0.108,-0.014,0.091,0,0.07,0.329,0.326,0.479,0.585,0.676,0.634,0.784,0.97,0.865,0.798,0.994,0.882,0.707,0.788,0.791,0.585,0.651,0.682,0.746,0.746,1.078,1.173,1.099,1.288,1.28,1.155,1.203,1.282,1.383,1.388,1.747,1.938,1.974,2.319,2.709,2.792,3.038,3.513,3.651,3.754,4.278,4.638,4.798
50,-6.758,-6.184,-6.786,-6.765,-7.542,-1.494,2.888,6.544,9.664,12.334,14.354,10.984,8.464,6.224,4.364,3.091,2.083,1.124,0.634,0.508,0.221,0.116,0.459,0.669,0.718,1.075,1.218,1.082,1.092,1.157,0.966,0.639,0.734,0.629,0.298,0.237,0.284,0.02,-0.096,0.077,-0.019,-0.187,0.021,0.154,0,0.265,0.646,0.79,0.989,1.54,1.85,1.945,2.317,2.674,2.578,2.653,2.984,3.049,3.003,3.488,3.904,4.154,4.924,6.024,6.824,7.814,9.514,10.554,11.104,11.824,11.944,10.944,10.004,9.214,7.834,6.554,6.074,5.404,4.704,4.644,4.654,4.344,4.354,4.464,4.624,4.554,5.004,5.254,5.194
50,-7.283,-7.003,-6.226,-7.304,-3.286,1.922,6.336,9.996,13.156,15.166,13.786,10.426,7.876,5.726,3.866,2.657,1.754,0.802,0.403,0.319,0.123,0.102,0.48,0.781,0.746,0.987,1.316,1.148,1.096,1.222,0.987,0.69,0.788,0.641,0.336,0.273,0.329,0.063,-0.098,0.091,0.004,-0.213,-0.031,0.109,0,0.224,0.602,0.718,0.872,1.372,1.631,1.691,1.95,2.258,2.121,2.146,2.517,2.531,2.555,3.076,3.546,3.876,4.666,5.816,6.626,7.586,9.176,10.066,10.396,10.906,10.796,9.646,8.776,7.986,6.646,5.506,5.086,4.456,3.826,3.766,3.766,3.426,3.446,3.556,3.696,3.646,4.156,4.426,4.476
50,-5.278,-6.097,-6.097,-4.641,0.672,5.109,8.799,11.949,14.499,15.389,12.009,9.209,7.119,5.169,3.654,2.597,1.827,1.106,0.686,0.665,0.525,0.469,0.819,1.057,1.12,1.365,1.547,1.386,1.291,1.262,1.071,0.789,0.81,0.615,0.287,0.402,0.327,0.038,0.039,0.108,0.003,-0.098,0.079,0.138,0,0.327,0.658,0.727,0.943,1.442,1.652,1.684,2.037,2.29,2.113,2.231,2.612,2.607,2.66,3.272,3.889,4.299,5.269,6.639,6.989,7.949,9.419,10.249,10.559,10.949,10.779,9.629,8.639,7.849,6.539,5.439,4.939,4.339,3.72,3.636,3.601,3.265,3.253,3.335,3.44,3.381,3.759,3.988,4.011
50,-6.585,-6.123,-6.466,-6.242,-1.685,2.655,6.296,9.296,11.876,14.116,10.906,8.286,6.296,4.546,3.11,2.095,1.402,0.702,0.331,0.296,0.212,0.17,0.534,0.772,0.779,0.961,1.178,1.006,0.77,0.887,0.705,0.418,0.485,0.404,0.096,0.086,0.102,-0.136,-0.238,-0.066,-0.143,-0.303,-0.079,0.044,0,0.191,0.648,0.789,0.922,1.479,1.705,1.754,2.09,2.431,2.357,2.466,2.832,2.907,2.942,3.467,3.996,4.376,5.226,6.396,7.226,8.196,9.666,10.436,10.606,10.896,10.546,9.326,8.326,7.486,6.206,5.126,4.706,4.126,3.558,3.498,3.469,3.159,3.154,3.232,3.33,3.283,3.689,3.876,3.886
5,-6.72,-5.915,-6.986,-6.993,-3.192,1.358,5.24,8.29,11.04,12.94,11.37,8.54,6.43,4.61,3.045,2.072,1.351,0.707,0.406,0.392,0.434,0.462,0.91,1.232,1.235,1.585,1.886,1.778,1.606,1.76,1.512,1.151,1.162,0.983,0.661,0.542,0.493,0.283,0.042,0.224,0.073,-0.095,0.024,0.098,0,0.094,0.479,0.581,0.714,1.263,1.533,1.634,1.97,2.233,2.044,1.956,2.096,1.893,1.634,1.69,1.652,1.445,1.561,1.792,1.764,1.799,2.212,2.317,2.215,2.418,2.492,2.236,2.173,2.387,2.222,2.121,2.439,2.583,2.576,2.919,3.283,3.241,3.391,3.79,3.8,3.76,4.2,4.44,4.43
5,-6.727,-6.104,-6.958,-6.419,-1.05,3.29,7.146,10.306,12.936,14.436,11.176,8.396,6.326,4.506,2.961,1.967,1.281,0.539,0.112,0.21,0.098,0.084,0.42,0.728,0.812,1.043,1.326,1.298,1.099,1.309,1.123,0.843,0.861,0.766,0.451,0.353,0.441,0.21,-0.007,0.196,0.073,-0.119,0.031,0.126,0,0.182,0.532,0.71,0.913,1.431,1.837,1.953,2.38,2.684,2.495,2.376,2.478,2.243,1.883,1.96,1.879,1.683,1.774,1.942,1.911,1.942,2.317,2.443,2.331,2.513,2.593,2.289,2.257,2.394,2.222,2.072,2.369,2.471,2.422,2.733,3.045,3.034,3.199,3.566,3.576,3.556,3.946,4.196,4.166
5,-7.504,-7.133,-6.321,-4.578,0.553,4.769,8.529,11.539,14.199,13.689,10.509,7.849,5.899,4.209,2.821,1.904,1.246,0.567,0.217,0.273,0.21,0.259,0.616,0.952,0.983,1.263,1.543,1.407,1.34,1.484,1.298,0.983,0.983,0.934,0.518,0.497,0.514,0.276,0.038,0.241,0.15,-0.018,0.052,0.171,0,0.15,0.507,0.619,0.77,1.295,1.557,1.617,1.988,2.257,2.089,2.005,2.191,1.977,1.659,1.771,1.746,1.494,1.624,1.869,1.823,1.876,2.38,2.534,2.502,2.796,2.999,2.772,2.839,2.889,2.999,2.939,3.349,3.549,3.569,3.979,4.409,4.389,4.599,5.069,5.069,5.309,5.449,5.629,5.519
5,-6.286,-7.105,-7.182,-6.817999,-7.252,-1.596,2.716,6.299,9.379,12.109,13.629,10.399,7.899,5.729,3.999,2.751,1.876,1.015,0.567,0.532,0.399,0.406,0.847,1.099,1.183,1.508,1.914,1.736,1.589,1.792,1.529,1.218,1.207,1.088,0.693,0.605,0.605,0.311,0.112,0.294,0.157,-0.046,0.056,0.189,0,0.143,0.493,0.654,0.777,1.34,1.711,1.837,2.261,2.558,2.436,2.334,2.537,2.306,2.026,2.082,2.089,1.806,1.897,2.173,2.145,2.184,2.618,2.768,2.705,2.919,2.989,2.698,2.66,2.817,2.621,2.471,2.786,2.926,2.898,3.259,3.649,3.619,3.819,4.249,4.299,4.249,4.709,4.929,4.899
5,-5.943,-3.143,4.52,11.51,17.69,23.41,30.18,25.45,21.12,17.56,14.27,11.48,9.32,7.5,5.92,5.08,4.66,4.38,4.56,5.59,6.43,7.13,8.41,9.08,8.99,8.97,8.58,7.58,6.55,6.01,5.17,4.3,3.752,3.262,2.478,2.086,1.785,1.26,0.784,0.728,0.455,0.154,0.147,0.189,0,0.098,0.371,0.427,0.462,0.868,1.099,1.071,1.274,1.449,1.239,1.085,1.225,0.987,0.742,0.833,0.833,0.644,0.749,0.994,0.899,0.962,1.386,1.543,1.484,1.75,1.946,1.757,1.802,1.872,1.995,1.935,2.313,2.45,2.422,2.758,3.087,3.003,3.139,3.542,3.556,3.507,4,4.32,4.35
5,-6.44,-6.335,-3.78,1.134,5.466,9.146,12.546,15.366,14.906,12.156,9.756,7.666,6.226,5.016,4.018,3.521,3.388,3.332,3.717,4.736,5.546,6.426,7.606,8.236,8.236,8.046,7.716,6.836,5.856,5.376,4.456,3.633,3.199,2.709,2.044,1.68,1.442,0.973,0.63,0.56,0.343,0.154,0.133,0.168,0,0.049,0.301,0.315,0.392,0.763,0.91,0.896,1.099,1.288,1.078,0.987,1.085,0.889,0.672,0.77,0.742,0.595,0.679,0.745,0.836,0.868,1.305,1.428,1.386,1.62,1.774,1.613,1.645,1.679,1.753,1.704,2.033,2.163,2.163,2.464,2.688,2.641,2.788,3.164,3.157,3.073,3.533,3.782,3.811
5,-5.348,-6.79,-6.601,-6.251,-4.067,-0.154,3.304,6.179,8.709,10.929,10.749,8.389,6.809,5.379,4.249,3.654,3.458,3.297,3.591,4.569,5.219,5.879,6.879,7.319,7.149,7.009,6.759,5.909,5.169,4.709,3.969,3.255,2.884,2.471,1.848,1.491,1.267,0.826,0.448,0.441,0.238,0.007,0.056,0.133,0,0.077,0.378,0.476,0.574,1.022,1.302,1.309,1.519,1.778,1.561,1.435,1.54,1.337,1.092,1.148,1.162,0.938,1.05,1.302,1.274,1.316,1.687,1.813,1.732,1.942,2.033,1.802,1.788,1.809,1.869,1.774,2.068,2.191,2.18,2.467,2.751,2.691,2.828,3.103,3.134,3.103,3.542,3.809,3.859
5,-6.076,-6.342,-5.831,-1.127,3.752,8.042,11.722,14.922,17.362,14.272,11.462,9.042,7.272,5.812,4.632,3.983,3.682,3.591,3.927,4.962,5.962,6.782,8.082,8.832,8.752,8.692,8.372,7.422,6.402,5.792,4.952,4.011,3.528,2.947,2.275,1.813,1.631,1.127,0.693,0.644,0.434,0.189,0.14,0.147,0,0.063,0.35,0.385,0.49,0.875,1.092,1.141,1.386,1.582,1.407,1.309,1.47,1.26,0.98,1.064,1.036,0.854,0.945,1.197,1.162,1.204,1.652,1.715,1.687,1.967,2.117,1.946,1.977,2.037,2.142,2.082,2.436,2.569,2.548,2.88,3.209,3.16,3.283,3.696,3.706,3.626,4.091,4.342,4.332
5,-6.065,-5.988,-5.484,-5.652,-0.199,4.092,7.963,11.113,13.883,16.153,13.073,10.543,8.623,6.993,5.613,4.613,3.931,3.224,2.881,2.944,2.783,2.916,3.343,3.654,3.78,4.071,4.323,4.05,3.766,3.707,3.287,2.818,2.555,2.139,1.638,1.281,1.089,0.7,0.452,0.431,0.277,0.025,0.081,0.147,0,0.028,0.193,0.214,0.221,0.49,0.665,0.644,0.847,1.005,0.97,0.935,1.068,0.994,0.858,0.921,0.893,0.749,0.823,1.04,1.019,1.082,1.414,1.509,1.474,1.645,1.61,1.418,1.379,1.502,1.425,1.21,1.422,1.584,1.595,1.739,2.078,2.081,2.211,2.564,2.606,2.618,2.939,3.143,3.171
5,-4.865,-6.216,-1.029,3.647,7.459,10.959,13.989,16.439,14.109,11.519,9.219,7.329,5.959,4.769,3.71,3.185,2.751,2.324,2.247,2.562,2.667,2.786,3.328,3.629,3.664,3.797,3.857,3.458,3.066,2.954,2.548,2.005,1.785,1.463,1.029,0.784,0.619,0.346,0.091,0.126,0.073,-0.07,0.045,0.119,0,0.136,0.388,0.469,0.542,0.871,1.071,1.036,1.204,1.379,1.218,1.162,1.298,1.172,1.039,1.109,1.158,1.081,1.193,1.435,1.466,1.526,1.844,1.942,1.82,1.967,1.867,1.657,1.596,1.727,1.635,1.453,1.726,1.914,1.927,2.186,2.431,2.418,2.551,2.865,2.903,2.894,3.299,3.533,3.636
5,-4.946,-4.680001,-3.532,2.348,7.253,11.613,15.503,18.743,19.123,15.933,12.973,10.573,8.573,6.903,5.403,4.301,3.44,2.621,2.054,1.823,1.571,1.445,1.641,1.781,1.823,2.026,2.204,2.071,2.033,1.921,1.72,1.468,1.231,0.94,0.72,0.505,0.343,0.176,0.081,0.017,-0.021,-0.101,-0.108,-0.051,0,-0.002,0.081,0.139,0.268,0.345,0.464,0.585,0.759,0.846,0.97,0.95,0.951,0.933,0.923,0.908,0.937,0.948,0.93,1.116,1.273,1.268,1.553,1.784,1.756,1.825,1.961,1.844,1.654,1.746,1.692,1.458,1.595,1.755,1.755,1.864,2.158,2.307,2.282,2.617,2.77,2.651,2.889,3.029,2.997
5,-5.359,-5.324,-4.953,-4.071,-2.615,2.404,6.549,10.079,13.199,15.959,15.469,12.599,10.279,8.369,6.579,5.349,4.322,3.356,2.677,2.327,1.879,1.41,1.529,1.452,1.228,1.34,1.473,1.357,1.191,1.322,1.182,0.902,0.832,0.672,0.476,0.334,0.199,0.035,0.02,-0.084,-0.108,-0.069,-0.072,-0.062,0,0.071,0.139,0.268,0.363,0.526,0.622,0.746,0.868,0.996,1.051,1.044,1.129,1.09,1.023,1.029,1.052,1.075,1.08,1.295,1.405,1.374,1.718,1.927,1.898,1.94,2.043,1.959,1.756,1.863,1.823,1.611,1.77,1.958,1.967,2.103,2.364,2.392,2.505,2.859,2.894,2.899,3.205,3.372,3.389
5,-6.163,-6.037,-5.211,-1.396,2.328,5.677,8.537,10.857,13.577,11.057,8.727,6.847,5.637,4.607,3.567,3.133,2.741,2.181,2.006,2.307,2.142,2.205,2.643,2.828,2.818,2.989,3.014,2.835,2.559,2.527,2.135,1.698,1.477,1.215,0.858,0.648,0.518,0.277,0.084,0.119,0.056,-0.129,-0.024,0.105,0,0.112,0.326,0.343,0.382,0.714,0.875,0.833,1.022,1.166,1.05,1.015,1.162,1.064,0.921,1.047,1.078,0.956,1.015,1.243,1.243,1.267,1.362,1.505,1.43,1.554,1.501,1.417,1.489,1.492,1.546,1.42,1.745,1.979,2.037,2.347,2.674,2.666,2.821,3.168,3.219,3.243,3.639,3.866,3.927
5,-5.848,-5.785,-5.449,-4.56,-5.778,-1.396,2.636,6.056,8.996,11.646,14.456,11.466,9.426,7.666,6.036,4.976,4.197,3.238,2.706,2.517,2.055,1.628,1.74,1.628,1.32,1.397,1.498,1.313,1.159,1.362,1.117,0.868,0.9,0.56,0.233,0.247,0.205,-0.021,-0.071,-0.05,-0.13,-0.105,-0.002,0.018,0,0.133,0.305,0.414,0.49,0.707,0.82,0.952,1.096,1.342,1.384,1.483,1.595,1.611,1.465,1.585,1.718,1.673,1.841,1.933,2.039,1.967,2.357,2.533,2.429,2.532,2.618,2.401,2.34,2.477,2.412,2.51,2.527,2.625,2.631,2.953,3.245,3.271,3.416,3.814,3.873,3.903,4.305,4.54,4.58
5,-4.969,-4.962,-4.29,-5.137,-4.241,1.758,7.006,11.376,15.166,18.506,19.486,15.816,12.996,10.606,8.446,6.956,5.726,4.523,3.592,3.088,2.444,1.828,1.737,1.401,1.023,0.946,1.044,0.753,0.62,0.792,0.68,0.536,0.606,0.417,0.186,0.108,0.123,-0.006,-0.041,-0.124,-0.231,-0.218,-0.138,-0.105,0,0.047,0.178,0.29,0.475,0.595,0.788,0.863,1.058,1.295,1.36,1.361,1.502,1.512,1.385,1.48,1.582,1.556,1.521,1.794,1.922,1.824,2.186,2.425,2.34,2.425,2.569,2.414,2.237,2.401,2.4,2.166,2.375,2.587,2.578,2.768,3.084,3.137,3.308,3.676,3.763,3.786,4.14,4.344,4.344
