sample_id,concentration_ppb,source_file,Ip_corr,Ep,Area_peak,FWHM,Peak_to_bg,Slope_rise,Slope_fall,Symmetry,dIdE_max,d2IdE2_max,Mean,Var,Skew,Kurtosis,Energy,FWHM_valid,Slope_fall_valid,Symmetry_valid,Peak_to_bg_valid
20ppb_S2,20,Ac TW 20ppb.xlsx,5.1556000000000015,-0.2058,0.95398764,0.2197106357618005,2.2142623992853343,37.243137254902,-14.835191189732452,-2.5104588662583773,55.039215686274446,854.4790465205706,3.815416000000001,0.9927526781440004,-0.7438213510101622,2.9057330831267727,388.7537982800001,1,1,1,1
20ppb_S3,20,Ac TW 20ppb.xlsx,5.1850000000000005,-0.1853,0.9321595000000001,0.21039129948278756,2.3657218987826907,32.49324498895493,-20.41047188106012,-1.5919889152149886,49.80392156862739,884.2752787389434,3.725864000000001,1.1393709239040002,-0.4505515989995549,2.354333960372116,375.5358367600001,1,1,1,1
20ppb_S4,20,Ac TW 20ppb.xlsx,4.7574,-0.1956,0.8699050800000001,0.21273541528368656,2.4277899120210655,33.24304127245306,-14.632920445308969,-2.2717981278378465,45.86274509803916,866.9742406766628,3.478384,0.960810908544,-0.707966739855192,2.707410576015465,326.499154,1,1,1,1
25ppb_S1,25,Ac TW 25ppb.xlsx,6.785,-0.1956,1.1467938800000002,0.19939328672668072,2.478448275862069,47.631564513917525,-29.54269380081633,-1.6122959143489264,62.94117647058816,1235.1018838908162,4.577456,2.0839068720640004,-0.12940660078935032,2.1153772711923784,575.9252576,1,1,1,1
25ppb_S2,25,Ac TW 25ppb.xlsx,5.394,-0.1956,0.8779580400000001,0.18740560030678305,2.634200656352555,38.2312491430139,-26.977233365013532,-1.4171671581636525,48.49019607843144,1016.91657054979,3.5004880000000003,1.476091965056,0.026087017852425724,1.9390174313562683,343.23770508000007,1,1,1,1
25ppb_S3,25,Ac TW 25ppb.xlsx,5.8629999999999995,-0.1853,1.02082388,0.20012880219624452,2.5237176948638917,37.898813516907516,-24.39959060547295,-1.5532561234206372,52.32352941176465,1121.683967704735,4.079104,1.5489788131839999,-0.289300897546068,2.1860679243084133,454.70170640000003,1,1,1,1
25ppb_S4,25,Ac TW 25ppb.xlsx,6.335,-0.1853,1.0494339799999999,0.18758240913524404,2.603011028384531,40.932280677310175,-32.473497091144175,-1.2604826810744936,54.60784313725483,1254.3252595155764,4.187296,1.9726257795840005,-0.0114007631383054,1.9489985690549514,487.65183928,1,1,1,1
25ppb_S5,25,Ac TW 25ppb.xlsx,5.119,-0.1956,0.86218726,0.19103569390080577,2.7830937520387975,37.97744412450299,-23.14667478522375,-1.6407300174600812,50.9705882352942,865.0519031141919,3.4374239999999996,1.360023975424,-0.23758996746371971,2.0593704935340407,329.39769328000006,1,1,1,1
25ppb_S6,25,Ac TW 25ppb.xlsx,4.993,-0.2058,0.8080326200000001,0.19624291081268036,2.38361212954476,38.51889483065956,-22.73476327815652,-1.694272966882764,50.647058823529385,781.4302191464798,3.2214880000000004,1.189946499456,0.012659898536395228,1.9500999109319308,289.19828584000004,1,1,1,1
25ppb_S7,25,Ac TW 25ppb.xlsx,5.063000000000001,-0.1853,0.83595332,0.18387301012302432,3.098379516302751,37.093317058428745,-24.779250161603112,-1.496950747763425,48.117647058823536,918.8773548635155,3.330304,1.4796659395840004,-0.20733674508979733,2.011310318838607,314.26476679999996,1,1,1,1
25ppb_S8,25,Ac TW 25ppb.xlsx,5.414,-0.1853,0.9038403400000002,0.1840436193026926,3.130275908323503,38.69251521651617,-25.47586726998492,-1.5187908936118064,50.5588235294118,998.1737793156503,3.603192000000001,1.6678701583360003,-0.3080623805728052,2.051958626485893,366.2715686800001,1,1,1,1
25ppb_S9,25,Ac TW 25ppb.xlsx,4.6708,-0.1956,0.8000464200000001,0.20722382470648068,2.151133872483097,30.422871246400703,-23.10538753105573,-1.3167003239183768,50.86274509803917,668.012302960401,3.191392000000001,0.9931554319360001,-0.11105298438725497,1.9606805158022023,279.45345824000003,1,1,1,1
25ppb_S10,25,Ac TW 25ppb.xlsx,5.680000000000001,-0.1956,0.9423479000000001,0.19429307714329908,2.3774444146798817,40.00952968600032,-29.34938061367353,-1.3632154699496573,57.45098039215682,862.1683967704718,3.754368000000001,1.657079538176,-0.0539935270128373,1.8807857569875939,393.80896544000007,1,1,1,1
25ppb_S11,25,Ac TW 25ppb.xlsx,6.029,-0.2058,1.01816138,0.20871283870374155,2.049899358067675,42.69215686274515,-26.70348449077188,-1.598748540756866,71.28431372549014,955.8823529411777,4.0630239999999995,1.5871414122240004,-0.04159935312547807,1.9602086453922885,452.3826359199999,1,1,1,1
25ppb_S12,25,Ac TW 25ppb.xlsx,5.437,-0.1956,0.9121149500000001,0.19975991243564756,2.3356014914858156,38.20944741532982,-26.326795065780864,-1.4513520282229049,56.06862745098033,904.9404075355664,3.6363360000000005,1.4395117623040001,-0.07265642294898715,1.9532775335458155,366.5612816800001,1,1,1,1
25ppb_S13,25,Ac TW 25ppb.xlsx,4.0312,-0.1956,0.6971646100000001,0.20557426046233562,2.434181923578571,28.473124914301405,-16.537044963255823,-1.7217782849092282,39.460784313725455,745.8669742406768,2.783416,0.7205510173440001,-0.2728947475050777,2.267785911991673,211.69889116000004,1,1,1,1
25ppb_S14,25,Ac TW 25ppb.xlsx,5.0412,-0.2058,0.84097676,0.1986863746952231,2.4665818573245915,38.29750445632802,-22.37164872829867,-1.7118767115221234,48.970588235294066,940.9842368319887,3.354336,1.2048233367040004,-0.07210817114916143,2.0610181286838047,311.40983344,1,1,1,1
25ppb_S15,25,Ac TW 25ppb.xlsx,5.332000000000001,-0.1956,0.9283342000000001,0.20936012902295748,2.2274580576164693,34.9655834361717,-24.053300229341808,-1.453670935081015,56.25490196078425,849.1926182237611,3.7058320000000005,1.215715547776,-0.1973334436164744,2.124953103405891,373.722659,1,1,1,1
25ppb_S16,25,Ac TW 25ppb.xlsx,4.717800000000001,-0.1956,0.7750477700000001,0.19084224363548602,2.7320423432396757,34.75387357740304,-22.39736413921184,-1.5516948048613555,43.15686274509804,932.3337178008422,3.089816000000001,1.1427077181440004,-0.08278524928462216,2.026246274277653,267.24176580000005,1,1,1,1
25ppb_S17,25,Ac TW 25ppb.xlsx,4.718000000000001,-0.1956,0.8046393100000001,0.20846650824396928,2.018205773146485,28.88907171260117,-24.007499490956473,-1.2033353045986137,54.22549019607838,804.9788542868106,3.2115040000000006,0.989037261184,-0.04831200302656629,1.9106095225488984,282.5698800800001,1,1,1,1
25ppb_S18,25,Ac TW 25ppb.xlsx,4.9026000000000005,-0.1956,0.8224147700000001,0.19650778486132958,2.5331197685233025,34.75298231180589,-23.019162808788735,-1.5097413663774588,45.98039215686269,875.1441753171879,3.279936,1.164777093504,-0.11903335218382549,2.0458445979272337,298.06893144000003,1,1,1,1
25ppb_S19,25,Ac TW 25ppb.xlsx,5.33,-0.2058,0.9188747399999999,0.20979094887720975,2.2306855277475517,38.70427807486633,-21.867269170360405,-1.7699639480967904,57.137254901960716,949.6347558631325,3.6685280000000002,1.1907850780159999,-0.1844491662350969,2.192609839258891,366.22206912,1,1,1,1
25ppb_S20,25,Ac TW 25ppb.xlsx,5.532,-0.1956,0.9564583200000001,0.20644931090474394,2.31654411148892,37.79692856163449,-24.538426762742173,-1.5403158860625616,56.52941176470583,945.7900807381783,3.8171759999999995,1.3562825354240002,-0.20787421845684223,2.1484979274445832,398.17787876,1,1,1,1
25ppb_S21,25,Ac TW 25ppb.xlsx,5.489,-0.1956,0.9288285599999999,0.20651658477208354,2.174102474729871,35.42431098313455,-27.12749010965573,-1.3058455035810947,58.60784313725485,972.2222222222213,3.7064399999999993,1.3524458783999997,-0.03572920347274545,1.9468164626916893,377.2535837999999,1,1,1,1
25ppb_S22,25,Ac TW 25ppb.xlsx,5.709000000000001,-0.1956,0.9984991600000002,0.21326464313249138,2.0538039802570043,34.71143562320038,-27.193337044553086,-1.2764684071811332,64.41176470588229,949.1541714725112,3.9874000000000005,1.3380348896000003,-0.13352642548997104,2.057203333402125,430.9348412400002,1,1,1,1
25ppb_S23,25,Ac TW 25ppb.xlsx,5.6930000000000005,-0.1956,0.9619269000000001,0.19699952512229152,2.5868336392882463,41.123954476895726,-26.510251070740807,-1.551247265337444,53.04901960784308,1031.3341022683592,3.8353600000000005,1.6140892608000008,-0.19131275596037098,2.084305170311762,408.1018897600001,1,1,1,1
25ppb_S24,25,Ac TW 25ppb.xlsx,6.302000000000001,-0.1956,1.1175365000000002,0.21031809772597876,2.2859837492745214,42.74962292609358,-25.934828673180846,-1.6483479981612865,65.75490196078424,934.7366397539433,4.461448000000002,1.689797303296,-0.37553156395109716,2.3269463286020358,539.8578890000001,1,1,1,1
2ppb_S1,2,Ac TW 2ppb.xlsx,3.5687999999999995,-0.0833,0.52665308,0.0,2.839502243722351,10.020221104089526,-62.37254901960767,-0.1606511399901186,25.705882352941067,489.23490965013264,2.1284559999999995,0.47336467366400004,0.3318570146273586,2.330953606516221,125.09224043999998,0,1,1,1
2ppb_S2,2,Ac TW 2ppb.xlsx,3.653199999999999,-0.0833,0.5423155399999999,0.0,2.9495543211471387,10.380043687117919,-63.45098039215668,-0.16359154142243987,25.627450980392037,529.1234140715111,2.190224,0.5031548170239999,0.1982351202991338,2.3769018240708304,132.50589967999997,0,1,1,1
2ppb_S3,2,Ac TW 2ppb.xlsx,2.8638000000000003,-0.0833,0.4490862300000001,0.0,2.538109756097561,7.649668812205913,-49.637254901960645,-0.15411143962966725,23.862745098039124,475.77854671280056,1.8134400000000002,0.2686656032000001,0.09464115314653868,2.310992050809718,88.93075592000002,0,1,1,1
2ppb_S4,2,Ac TW 2ppb.xlsx,2.5664000000000007,-0.0833,0.31882430000000006,0.0,4.104663809097306,7.869305927892071,-42.08823529411755,-0.1869716293139979,23.19607843137254,540.1768550557478,1.2931200000000005,0.3287576064000001,0.5924444122872187,2.4110839445444063,50.02292352000002,0,1,1,1
50ppb_S1,50,Ac TW 50ppb.xlsx,11.274000000000001,-0.1956,1.70369672,0.14438254054790786,3.039108916229068,86.0580693815989,-67.9157188574008,-1.2671303614158995,107.74509803921586,1955.9784698192989,6.771752,8.138151828096001,0.1496152536392596,1.753420247056431,1349.86942444,1,1,1,1
50ppb_S2,50,Ac TW 50ppb.xlsx,10.362,-0.1956,1.5283376400000002,0.1384844749619193,3.031278156776934,81.60516934046353,-64.63337545528522,-1.262585603268079,104.90196078431393,1855.0557477893117,6.068728,7.350751596415998,0.17557126070323825,1.703655041134915,1104.50527836,1,1,1,1
50ppb_S3,50,Ac TW 50ppb.xlsx,10.433000000000002,-0.1956,1.55247168,0.14291758674201707,2.781154366996151,80.28493075551914,-65.75512488690732,-1.2209684171933628,99.01960784313735,1772.3952326028507,6.163856000000001,7.477459688064003,0.13444046716599437,1.6863169447752981,1136.7645119200001,1,1,1,1
50ppb_S4,50,Ac TW 50ppb.xlsx,10.43,-0.2058,1.53440864,0.13989681095310155,2.7197154598744184,84.41675579322641,-63.96155403553718,-1.3198046399298597,102.94117647058835,1808.4390618992738,6.094056,7.466882993664001,0.17572398084095092,1.6787389754315258,1115.1100381200001,1,1,1,1
5ppb_S1,5,Ac TW 5ppb.xlsx,3.0820000000000003,-0.0833,0.53141446,0.0,2.1562701144600234,6.823628487800398,-53.87254901960774,-0.1266624396279603,29.470588235294088,625.7208765859289,2.142632,0.2295187669760001,-0.3593560512376278,2.9720761580064723,120.50976636000001,0,1,1,1
5ppb_S2,5,Ac TW 5ppb.xlsx,2.8866,-0.0833,0.5423347999999999,0.0,1.7716593425478115,5.02420268048638,-50.53921568627444,-0.09941196380399835,33.89215686274504,619.4732795078828,2.185856,0.143541662464,-0.744130806554548,3.6479976272491985,123.03770287999998,0,1,1,1
5ppb_S3,5,Ac TW 5ppb.xlsx,4.189000000000001,-0.0833,0.6506424100000001,0.0,2.8151881720430096,12.145703171583728,-73.99999999999991,-0.16413112394032084,30.568627450980358,775.6632064590563,2.624752000000001,0.6686068008960001,-0.022863536074693398,2.2242287761957815,188.9482465600001,0,1,1,1
5ppb_S4,5,Ac TW 5ppb.xlsx,3.4488000000000008,-0.0833,0.6267379800000001,0.0,1.9481663917572363,6.942873225452097,-60.362745098039056,-0.11501917638397202,36.3039215686274,732.8911956939653,2.5258320000000003,0.25066858457600005,-0.6157073670252721,3.167447514481654,165.76239692000007,0,1,1,1
5ppb_S5,5,Ac TW 5ppb.xlsx,2.8818000000000006,-0.0833,0.40628213000000013,0.0,4.132679401135776,10.147916858543457,-50.78431372549007,-0.19982384547711105,18.774509803921575,644.4636678200692,1.6391360000000004,0.4674433335040002,0.003959490868705215,1.9448970660102813,78.85525400000004,0,1,1,1
5ppb_S6,5,Ac TW 5ppb.xlsx,2.548800000000001,-0.0833,0.36386713,0.0,4.098012733937876,8.942451554296442,-45.36274509803912,-0.19713206365641647,16.61764705882355,608.9004229142643,1.4675120000000001,0.3633352034560001,-0.06662383953780229,1.9372009783657067,62.923166840000015,0,1,1,1
5ppb_S7,5,Ac TW 5ppb.xlsx,2.5834,-0.0833,0.42046699,0.0,2.6406492763104104,6.987224210262351,-45.55882352941164,-0.15336709047703073,19.490196078431353,592.0799692426002,1.6948480000000001,0.22850364569600007,-0.27321516716912597,2.4418193859422437,77.52533471999999,0,1,1,1
5ppb_S8,5,Ac TW 5ppb.xlsx,3.016,-0.0833,0.44925441999999993,0.0,3.398999233647389,9.762993360077386,-53.21568627450965,-0.1834608184834002,18.284313725490208,625.7208765859298,1.81196,0.43022577280000024,-0.050873188679928544,2.0591593155777677,92.83562035999998,0,1,1,1
5ppb_S9,5,Ac TW 5ppb.xlsx,1.9407999999999999,-0.0833,0.32602957999999993,0.0,2.515684139575881,4.734915003510411,-32.68627450980383,-0.14485942722197456,15.411764705882323,538.2545174932714,1.3141199999999997,0.11758082560000004,-0.5303235838162251,2.642081322449544,46.11230499999999,0,1,1,1
5ppb_S10,5,Ac TW 5ppb.xlsx,2.3026,-0.0833,0.4026328,0.0,2.2502149949183026,4.850758616284474,-40.32352941176463,-0.12029598319013306,22.294117647058783,544.5021145713176,1.6210639999999998,0.1389764599040001,-0.7173163022527637,3.388302291184222,69.1706238,0,1,1,1
5ppb_S11,5,Ac TW 5ppb.xlsx,2.0732,-0.0833,0.37162019999999996,0.0,2.4479289661361174,5.280415549904569,-35.480392156862685,-0.14882630176575487,18.58823529411757,591.5993848519804,1.4946799999999996,0.1541362784,-0.8201588730246059,2.659198118073753,59.705114519999974,0,1,1,1
5ppb_S12,5,Ac TW 5ppb.xlsx,2.2662,-0.0833,0.40613425,0.0,2.362593828190159,5.630275593056202,-39.90196078431365,-0.1411027298505488,21.127450980392123,476.2591311034205,1.6333840000000002,0.16903847334400002,-0.8273916919065675,2.8306223541282316,70.92454412,0,1,1,1
5ppb_S13,5,Ac TW 5ppb.xlsx,2.5089999999999995,-0.0833,0.37137595999999995,0.0,2.7344260865774452,6.145237553322777,-42.98039215686262,-0.14297769854902487,21.32352941176471,490.1960784313725,1.5006239999999997,0.19641946982399996,0.37301589994861595,2.9998870740228325,61.20729647999997,0,1,1,1
5ppb_S14,5,Ac TW 5ppb.xlsx,3.1031999999999997,-0.0833,0.56231321,0.0,2.0718386967552407,6.796390462904065,-54.745098039215556,-0.12414610086250291,34.45098039215682,402.2491349480947,2.262976,0.23598275942400002,-0.8519704824685451,3.560769013691593,133.9260784,0,1,1,1
5ppb_S15,5,Ac TW 5ppb.xlsx,2.9750000000000005,-0.0833,0.5333527400000002,0.0,2.1695058631351727,6.865160184971777,-52.41176470588222,-0.13098509892763244,30.509803921568516,545.4632833525579,2.146536,0.23838756070399994,-0.7726726539868974,3.1589277395074085,121.15010900000009,0,1,1,1
5ppb_S16,5,Ac TW 5ppb.xlsx,2.2611999999999997,-0.0833,0.39736247,0.0,2.200381456541201,5.134719306918511,-38.22549019607833,-0.13432710164290573,22.568627450980294,600.730488273742,1.60096,0.13477530880000002,-0.6374983175493688,2.9610422329262494,67.44620576,0,1,1,1
5ppb_S17,5,Ac TW 5ppb.xlsx,2.8386,-0.0833,0.45713621000000004,0.0,2.4635492605707143,6.594070098635352,-50.166666666666586,-0.1314432577801069,25.696078431372506,552.6720492118417,1.8427919999999998,0.22470275033599993,-0.1224168126554007,3.261039181330707,90.51462764,0,1,1,1
5ppb_S18,5,Ac TW 5ppb.xlsx,2.993,-0.0833,0.58692767,0.0,1.847348410033577,5.626769582406987,-52.83333333333318,-0.10650037064492751,36.28431372549016,553.6332179930804,2.3597439999999996,0.209512232064,-1.2232721190432942,4.000493459963762,144.44759943999998,0,1,1,1
5ppb_S19,5,Ac TW 5ppb.xlsx,2.9364,-0.0833,0.53377729,0.0,2.185146599196308,7.096726646711973,-51.67647058823513,-0.13732994080148428,29.980392156862628,592.5605536332182,2.147408,0.25428451033599997,-0.804518820162481,2.904387137732609,121.64114072000001,0,1,1,1
5ppb_S20,5,Ac TW 5ppb.xlsx,3.0218,-0.0833,0.5338293199999999,0.0,2.0570456092579987,6.649724744135544,-52.49999999999985,-0.12666142369782024,31.607843137254772,580.0653594771239,2.1513599999999995,0.21279327679999993,-0.5022927018922508,3.079972287852894,121.02857816,0,1,1,1
5ppb_S21,5,Ac TW 5ppb.xlsx,2.5732000000000004,-0.0833,0.44330701000000006,0.0,2.5416831291979456,6.341971776951216,-44.4607843137254,-0.1426419230979108,23.745098039215595,490.1960784313739,1.7831200000000005,0.21550669760000002,-0.8386760158303664,3.2386185525136755,84.87559080000003,0,1,1,1
5ppb_S22,5,Ac TW 5ppb.xlsx,3.0216,-0.0833,0.5302121,0.0,2.3581931133518554,7.7073309199048,-53.372549019607646,-0.1444062736646386,29.35294117647055,549.3079584775093,2.133344,0.29062055846400003,-0.6979674005821457,2.776793503344158,121.04442952000001,0,1,1,1
5ppb_S23,5,Ac TW 5ppb.xlsx,3.1178000000000003,-0.0833,0.5346390000000001,0.0,2.4189243707910504,7.825709747812735,-54.372549019607725,-0.1439275864184819,28.568627450980284,551.7108804306033,2.152368,0.2981113301760001,-0.6242474235601482,2.8982316418185468,123.26998343999999,0,1,1,1
5ppb_S24,5,Ac TW 5ppb.xlsx,2.7588000000000004,-0.0833,0.55269754,0.0,1.682400292718624,4.849297152328207,-48.70588235294112,-0.09956286423862273,35.01960784313721,628.6043829296412,2.2243280000000003,0.150864764416,-1.0438746624382829,3.5743900256439365,127.46249540000004,0,1,1,1
75ppb_S1,75,Ac TW 75ppb.xlsx,15.998000000000001,-0.1956,2.3004253000000006,0.13402238650454668,3.3374778864448085,127.50075414781315,-108.98977681317301,-1.1698414096798373,162.94117647058846,2628.7966166858896,9.120448,19.360659690496004,0.16720251791843796,1.6552198332157586,2563.58078528,1,1,1,1
75ppb_S2,75,Ac TW 75ppb.xlsx,15.511,-0.1956,2.1822560200000005,0.1306515370405457,3.3395483826518304,126.42211709858785,-106.49680007583707,-1.1870978002020889,166.27450980392172,2609.573241061125,8.647816,18.831211126143998,0.1949228146084562,1.642967438445176,2340.3983174,1,1,1,1
75ppb_S3,75,Ac TW 75ppb.xlsx,15.063,-0.2058,2.19851004,0.14060911646550733,2.7125877903835764,121.79286987522293,-98.18709298110603,-1.2404162927876816,143.137254901961,2301.999231064978,8.72132,16.815363283200004,0.1210343372257588,1.6562819528493082,2321.9196456400005,1,1,1,1
7ppb_S1,7,Ac TW 7ppb.xlsx,3.1837999999999997,-0.0833,0.54989852,0.0,2.57789221401736,8.994027070394072,-56.51960784313711,-0.1591310947407108,27.078431372548884,570.4536716647458,2.2122479999999998,0.3833969992960001,-0.6206232079937398,2.3814338049470694,131.93595531999998,0,1,1,1
7ppb_S2,7,Ac TW 7ppb.xlsx,3.1288000000000005,-0.0833,0.50987665,0.0,2.826071247922538,8.950232146789535,-53.01960784313712,-0.16880985188101605,22.71568627450978,724.7212610534393,2.0545120000000003,0.37510943065600005,-0.44842697829827016,2.3026019947406953,114.90322472000004,0,1,1,1
7ppb_S3,7,Ac TW 7ppb.xlsx,2.8776,-0.0833,0.54240088,0.0,2.1151980241686514,7.229818318806457,-51.24509803921558,-0.14108312005323514,29.15686274509793,577.1818531334078,2.1811760000000002,0.26952942822400006,-0.7769628132592103,2.509953774973575,125.67645428,0,1,1,1
7ppb_S4,7,Ac TW 7ppb.xlsx,3.396000000000001,-0.0833,0.5819841600000001,0.0,2.565807368007495,9.765355789182367,-60.65686274509791,-0.1609934201546151,27.80392156862734,614.6674356016936,2.3424400000000003,0.4404744032000001,-0.5105073470025674,2.1850142794932177,148.18748892000005,0,1,1,1
